id,v1x,v1y,v2x,v2y,v3x,v3y,type,num_polygon_edges
966,-97.0196,41.8408,-97.0196,41.8398,-97.014,41.8307,SIDE,1
967,-97.0196,41.8424,-97.0196,41.8408,-97.0129,41.8308,SIDE,1
968,-97.0196,41.8428,-97.0196,41.8424,-97.0106,41.8309,SIDE,1
969,-97.0196,41.8434,-97.0196,41.8428,-97.0099,41.831,SIDE,1
970,-97.0196,41.8445,-97.0196,41.8434,-97.0089,41.831,SIDE,1
971,-97.0196,41.8503,-97.0196,41.8445,-97.0065,41.8312,SIDE,1
972,-97.0195,41.8188,-97.0136,41.7655,-97.0196,41.8219,SIDE,1
973,-97.0196,41.8134,-97.0136,41.7655,-97.0195,41.8155,SIDE,1
974,-97.0195,41.8044,-97.0136,41.7655,-97.0195,41.8125,SIDE,1
975,-97.0195,41.803,-97.0136,41.7655,-97.0195,41.8044,SIDE,1
976,-96.8752,42.0905,-96.8794,42.0905,-96.8628,42.0524,SIDE,1
977,-96.875,42.0905,-96.8752,42.0905,-96.8626,42.0659,SIDE,1
978,-96.8924,42.0905,-96.8928,42.0905,-96.8664,41.9543,SIDE,1
979,-96.8922,42.0905,-96.8924,42.0905,-96.8648,41.9564,SIDE,1
980,-96.9214,42.0905,-96.9598,41.8345,-96.9209,42.0905,SIDE,1
981,-96.9218,42.0905,-96.9598,41.8345,-96.9214,42.0905,SIDE,1
982,-96.7758,42.0903,-96.7772,42.0903,-96.7631,42.0887,SIDE,1
983,-96.774,42.0903,-96.7758,42.0903,-96.7631,42.0889,SIDE,1
984,-96.7857,42.0903,-96.7866,42.0903,-96.7638,42.0861,SIDE,1
985,-96.7844,42.0903,-96.7857,42.0903,-96.7635,42.0865,SIDE,1
986,-96.8205,42.0904,-96.8224,42.0904,-96.8376,42.0185,SIDE,1
987,-96.8183,42.0904,-96.8205,42.0904,-96.833,42.0291,SIDE,1
988,-96.8444,42.0904,-96.8458,42.0904,-96.8465,42.0293,SIDE,1
989,-96.8437,42.0904,-96.8444,42.0904,-96.845,42.0357,SIDE,1
990,-96.5552,41.8074,-96.5625,41.7643,-96.5552,41.8059,SIDE,1
991,-96.5552,41.8114,-96.5625,41.7643,-96.5552,41.8074,SIDE,1
992,-96.5545,41.8196,-96.5625,41.7643,-96.5552,41.8125,INTERNAL,0
993,-96.5556,41.8473,-96.5597,41.8512,-96.5553,41.8289,INTERNAL,0
994,-96.5597,41.8512,-96.5608,41.8524,-96.5552,41.8276,INTERNAL,0
995,-96.5552,41.8243,-96.5552,41.8274,-96.561,41.8526,SIDE,1
996,-96.5668,41.8582,-96.5807,41.8717,-96.5552,41.8222,INTERNAL,0
997,-96.5807,41.8717,-96.7631,42.0494,-96.5552,41.8204,INTERNAL,0
998,-96.5552,41.7955,-96.5625,41.7643,-96.5552,41.7934,SIDE,1
999,-96.5551,41.7666,-96.5552,41.7689,-96.557,41.7625,INTERNAL,0
1000,-96.5553,41.8796,-96.5553,41.8807,-96.5572,41.882,SIDE,1
1001,-96.5552,41.8993,-96.5552,41.9009,-96.5678,41.9098,SIDE,1
1002,-96.5552,41.8985,-96.5552,41.8993,-96.5637,41.9024,SIDE,1
1003,-96.5552,41.8978,-96.5552,41.8985,-96.5625,41.9001,SIDE,1
1004,-96.5614,41.8982,-96.5599,41.8955,-96.5552,41.8965,INTERNAL,0
1005,-96.5599,41.8955,-96.559,41.8938,-96.5552,41.8955,INTERNAL,0
1006,-96.5552,41.8883,-96.5552,41.8955,-96.559,41.8938,SIDE,1
1007,-96.5552,41.8857,-96.5552,41.8865,-96.569,41.9107,SIDE,1
1008,-96.5553,41.8848,-96.5552,41.8857,-96.5728,41.9134,SIDE,1
1009,-96.5553,41.8833,-96.5552,41.8842,-96.5842,41.9215,SIDE,1
1010,-96.5986,41.9319,-96.6009,41.9335,-96.5553,41.8832,INTERNAL,0
1011,-96.5986,41.9319,-96.5553,41.8832,-96.55,41.8774,INTERNAL,0
1012,-96.6009,41.9335,-96.7631,42.0494,-96.5553,41.8816,INTERNAL,0
1013,-96.5552,41.9196,-96.5552,41.9206,-96.5576,41.9329,SIDE,1
1014,-96.5583,41.9347,-96.5599,41.9388,-96.5552,41.9179,INTERNAL,0
1015,-96.5551,41.9293,-96.5599,41.9388,-96.5552,41.9276,SIDE,1
1016,-96.5552,41.9303,-96.5599,41.9388,-96.5551,41.9293,SIDE,1
1017,-96.5552,41.9316,-96.5599,41.9388,-96.5552,41.9303,SIDE,1
1018,-96.5552,41.9325,-96.5599,41.9388,-96.5552,41.9316,SIDE,1
1019,-96.5552,41.9356,-96.5599,41.9388,-96.5552,41.9325,SIDE,1
1020,-96.5553,41.9357,-96.5552,41.9362,-96.5599,41.9388,INTERNAL,0
1021,-96.5551,41.9072,-96.7631,42.0494,-96.5552,41.9039,INTERNAL,0
1022,-96.7631,42.0494,-96.5552,41.9075,-96.5552,41.9076,SIDE,1
1023,-96.7631,42.0494,-96.5552,41.9076,-96.5599,41.9388,INTERNAL,0
1024,-96.5552,41.9141,-96.5599,41.9388,-96.5552,41.9106,SIDE,1
1025,-96.5552,41.9564,-96.5552,41.9589,-96.5572,41.9594,SIDE,1
1026,-96.5552,41.9469,-96.5574,41.9603,-96.5551,41.9448,SIDE,1
1027,-96.5551,41.949,-96.5574,41.9603,-96.5552,41.9481,SIDE,1
1028,-96.5552,41.9746,-96.5552,41.977,-96.557,41.9765,SIDE,1
1029,-96.5552,41.9697,-96.5552,41.9731,-96.5558,41.972,SIDE,1
1030,-96.5552,41.9665,-96.5552,41.9697,-96.5577,41.9794,SIDE,1
1031,-96.5552,41.965,-96.5552,41.9658,-96.561,41.9805,SIDE,1
1032,-96.5552,41.9641,-96.5552,41.965,-96.562,41.9809,SIDE,1
1033,-96.5552,41.9598,-96.5552,41.9641,-96.5639,41.9815,SIDE,1
1034,-96.6363,42.0062,-96.7208,42.035,-96.5552,41.9594,INTERNAL,0
1035,-96.6363,42.0062,-96.5552,41.9594,-96.5521,41.958,INTERNAL,0
1036,-96.7208,42.035,-96.7631,42.0494,-96.5552,41.9593,INTERNAL,0
1037,-96.7208,42.035,-96.5552,41.9593,-96.5521,41.958,INTERNAL,0
1038,-96.5666,41.9935,-96.5655,41.9923,-96.5552,41.9907,INTERNAL,0
1039,-96.5666,41.9935,-96.5552,41.9907,-96.5529,41.9903,INTERNAL,0
1040,-96.5655,41.9923,-96.5628,41.9892,-96.5552,41.9901,INTERNAL,0
1041,-96.5655,41.9923,-96.5552,41.9901,-96.5529,41.9903,INTERNAL,0
1042,-96.5552,41.9872,-96.5552,41.9883,-96.5589,41.9849,SIDE,1
1043,-96.5552,41.9806,-96.5552,41.9872,-96.5579,41.9836,INTERNAL,0
1044,-96.608,42.0058,-96.6625,42.0211,-96.5552,41.9787,INTERNAL,0
1045,-96.608,42.0058,-96.5552,41.9787,-96.5526,41.9777,INTERNAL,0
1046,-96.6625,42.0211,-96.7631,42.0494,-96.5552,41.9786,INTERNAL,0
1047,-96.6625,42.0211,-96.5552,41.9786,-96.5526,41.9777,INTERNAL,0
1048,-96.5552,42.0028,-96.5551,42.0033,-96.5573,42.0162,SIDE,1
1049,-96.5553,42.0017,-96.5552,42.0028,-96.5577,42.0163,SIDE,1
1050,-96.5552,42,-96.5553,42.0017,-96.5582,42.0164,SIDE,1
1051,-96.5552,41.9997,-96.5611,42.0168,-96.5552,41.9978,INTERNAL,0
1052,-96.5543,41.9907,-96.5552,41.9965,-96.5611,42.0168,INTERNAL,0
1053,-96.5554,42.039,-96.5579,42.0509,-96.5551,42.0281,SIDE,1
1054,-96.5554,42.0451,-96.5579,42.0509,-96.5554,42.039,SIDE,1
1055,-96.5554,42.0517,-96.5554,42.0562,-96.5571,42.0666,SIDE,1
1056,-96.6039,42.0627,-96.5545,42.0509,-96.5554,42.0512,INTERNAL,0
1057,-96.6039,42.0627,-96.5554,42.0512,-96.5974,42.0633,INTERNAL,0
1058,-96.6039,42.0627,-96.7631,42.0494,-96.5554,42.0509,INTERNAL,0
1059,-96.6039,42.0627,-96.5554,42.0509,-96.5545,42.0509,INTERNAL,0
1060,-96.5795,42.09,-96.5812,42.09,-96.7631,42.0494,SIDE,1
1061,-96.5785,42.09,-96.5795,42.09,-96.7129,42.058,SIDE,1
1062,-96.575,42.09,-96.5785,42.09,-96.6933,42.0614,SIDE,1
1063,-96.5727,42.09,-96.575,42.09,-96.6427,42.07,SIDE,1
1064,-96.5716,42.09,-96.5727,42.09,-96.6221,42.0735,SIDE,1
1065,-96.5704,42.09,-96.5716,42.09,-96.6133,42.075,SIDE,1
1066,-96.5624,42.09,-96.5704,42.09,-96.6055,42.0764,SIDE,1
1067,-96.5716,42.0822,-96.5685,42.0827,-96.5613,42.09,INTERNAL,0
1068,-96.5685,42.0827,-96.568,42.0828,-96.5612,42.09,INTERNAL,0
1069,-96.5685,42.0827,-96.5612,42.09,-96.5557,42.0957,INTERNAL,0
1070,-96.568,42.0828,-96.5555,42.0888,-96.5555,42.0895,INTERNAL,0
1071,-96.568,42.0828,-96.5555,42.0895,-96.5555,42.09,SIDE,1
1072,-96.6577,42.0901,-96.6788,42.0682,-96.6574,42.0901,SIDE,1
1073,-96.658,42.0901,-96.6788,42.0682,-96.6577,42.0901,SIDE,1
1074,-96.6242,42.0901,-96.6301,42.0791,-96.6238,42.0901,SIDE,1
1075,-96.625,42.0901,-96.6301,42.0791,-96.6242,42.0901,SIDE,1
1076,-96.5916,42.09,-96.5924,42.09,-96.5945,42.0871,SIDE,1
1077,-96.7251,42.0902,-96.7275,42.0902,-96.7365,42.081,SIDE,1
1078,-96.7227,42.0902,-96.7251,42.0902,-96.7327,42.0823,SIDE,1
1079,-96.7553,42.0903,-96.7572,42.0903,-96.7572,42.0862,SIDE,1
1080,-96.7455,42.0902,-96.7468,42.0902,-96.7631,42.0753,SIDE,1
1081,-96.7438,42.0902,-96.7455,42.0902,-96.7631,42.074,SIDE,1
1082,-96.6949,42.0902,-96.7631,42.0549,-96.6916,42.0902,SIDE,1
1083,-96.6968,42.0902,-96.7631,42.0549,-96.6949,42.0902,SIDE,1
1084,-96.7088,42.0902,-96.7631,42.0549,-96.7066,42.0902,SIDE,1
1085,-96.6748,42.0901,-96.7631,42.0494,-96.6745,42.0901,SIDE,1
1086,-96.9598,41.8345,-96.9977,42.0905,-96.9986,42.0905,SIDE,1
1087,-96.9598,41.8345,-96.9986,42.0905,-97.0193,42.0904,INTERNAL,0
1088,-97.0196,42.0505,-97.0196,42.0475,-97.0189,42.0484,SIDE,1
1089,-97.0197,41.9668,-97.0175,41.9984,-97.0197,41.9741,SIDE,1
1090,-97.0196,41.9852,-97.0175,41.9984,-97.0196,41.9879,SIDE,1
1091,-96.5553,41.8289,-96.5552,41.8434,-96.5556,41.8473,SIDE,1
1092,-96.5552,41.8276,-96.5553,41.8289,-96.5597,41.8512,SIDE,1
1093,-96.5552,41.8222,-96.5552,41.8243,-96.5668,41.8582,SIDE,1
1094,-96.5552,41.8204,-96.5552,41.8222,-96.5807,41.8717,SIDE,1
1095,-96.5552,41.8,-96.5625,41.7643,-96.5552,41.7955,SIDE,1
1096,-96.5552,41.8059,-96.5625,41.7643,-96.5552,41.8,SIDE,1
1097,-96.5553,41.876,-96.556,41.8759,-96.5553,41.8724,SIDE,1
1098,-96.5553,41.8664,-96.5574,41.8834,-96.5553,41.8579,SIDE,1
1099,-96.5553,41.8724,-96.5574,41.8834,-96.5553,41.8664,SIDE,1
1100,-96.5552,41.8965,-96.5552,41.8978,-96.5614,41.8982,SIDE,1
1101,-96.5552,41.8955,-96.5552,41.8965,-96.5599,41.8955,SIDE,1
1102,-96.5553,41.8816,-96.5553,41.8832,-96.6009,41.9335,SIDE,1
1103,-96.5552,41.9179,-96.5552,41.9194,-96.5583,41.9347,SIDE,1
1104,-96.5552,41.9159,-96.5599,41.9388,-96.5552,41.9141,SIDE,1
1105,-96.5552,41.9179,-96.5599,41.9388,-96.5552,41.9159,SIDE,1
1106,-96.5552,41.9501,-96.5574,41.9603,-96.5551,41.949,SIDE,1
1107,-96.5552,41.9978,-96.5611,42.0168,-96.5552,41.9965,SIDE,1
1108,-96.5613,42.09,-96.5624,42.09,-96.5716,42.0822,SIDE,1
