split_id,iteration,is_lookahead,p1x,p1y,p2x,p2y,p3x,p3y,split_sx,split_sy,split_tx,split_ty,c1_1x,c1_1y,c1_2x,c1_2y,c1_3x,c1_3y,c2_1x,c2_1y,c2_2x,c2_2y,c2_3x,c2_3y
453,502,1,993054823,1004234264,990204821,996024794,990216149,996024733,993054823,1004234264,990208441,996024774,993054823,1004234264,990204821,996024794,990208441,996024774,993054823,1004234264,990208441,996024774,990216149,996024733
454,503,1,993054823,1004234264,990216149,996024733,990222114,996024702,993054823,1004234264,990218657,996024720,993054823,1004234264,990216149,996024733,990218657,996024720,993054823,1004234264,990218657,996024720,990222114,996024702
455,504,1,993054823,1004234264,990222114,996024702,990236118,996024627,993054823,1004234264,990224480,996024689,993054823,1004234264,990222114,996024702,990224480,996024689,993054823,1004234264,990224480,996024689,990236118,996024627
456,505,1,993054823,1004234264,990236118,996024627,990254841,996024527,993054823,1004234264,990248662,996024560,993054823,1004234264,990236118,996024627,990248662,996024560,993054823,1004234264,990248662,996024560,990254841,996024527
457,506,1,993054823,1004234264,990254841,996024527,990274463,996024423,993054823,1004234264,990257379,996024514,993054823,1004234264,990254841,996024527,990257379,996024514,993054823,1004234264,990257379,996024514,990274463,996024423
458,507,1,993054823,1004234264,990274463,996024423,990288075,996024350,993054823,1004234264,990282339,996024381,993054823,1004234264,990274463,996024423,990282339,996024381,993054823,1004234264,990282339,996024381,990288075,996024350
459,508,1,990288075,996024350,990842811,996028324,990844395,996034200,990844395,996034200,990410296,996025225,990844395,996034200,990288075,996024350,990410296,996025225,990844395,996034200,990410296,996025225,990842811,996028324
460,509,1,990288075,996024350,990844395,996034200,990846716,996042812,990846716,996042812,990365819,996025727,990846716,996042812,990288075,996024350,990365819,996025727,990846716,996042812,990365819,996025727,990844395,996034200
461,510,1,990288075,996024350,990846716,996042812,990852629,996064745,990288075,996024350,990848450,996049242,990288075,996024350,990846716,996042812,990848450,996049242,990288075,996024350,990848450,996049242,990852629,996064745
462,511,1,990288075,996024350,990852629,996064745,993054823,1004234264,990288075,996024350,990876141,996151970,990288075,996024350,990852629,996064745,990876141,996151970,990288075,996024350,990876141,996151970,993054823,1004234264
463,512,1,991028044,996020405,993054823,1004234264,990866989,996118017,991028044,996020405,990894267,996219211,991028044,996020405,993054823,1004234264,990894267,996219211,991028044,996020405,990894267,996219211,990866989,996118017
464,513,1,991028044,996020405,990866989,996118017,990849545,996053307,991028044,996020405,990861019,996095869,991028044,996020405,990866989,996118017,990861019,996095869,991028044,996020405,990861019,996095869,990849545,996053307
465,517,1,991028044,996020405,991258554,996027481,991259704,996032734,991028044,996020405,991259145,996030183,991028044,996020405,991258554,996027481,991259145,996030183,991028044,996020405,991259145,996030183,991259704,996032734
466,518,1,991028044,996020405,991259704,996032734,991264334,996053887,991264334,996053887,991065799,996022415,991264334,996053887,991028044,996020405,991065799,996022415,991264334,996053887,991065799,996022415,991259704,996032734
467,519,1,991028044,996020405,991264334,996053887,993054823,1004234264,991028044,996020405,991295946,996198319,991028044,996020405,991264334,996053887,991295946,996198319,991028044,996020405,991295946,996198319,993054823,1004234264
468,520,1,991810432,996019575,993054823,1004234264,991261331,996040166,991810432,996019575,991280077,996125813,991810432,996019575,993054823,1004234264,991280077,996125813,991810432,996019575,991280077,996125813,991261331,996040166
469,521,1,991810432,996019575,991261331,996040166,991258108,996025443,991810432,996019575,991258540,996027415,991810432,996019575,991261331,996040166,991258540,996027415,991810432,996019575,991258540,996027415,991258108,996025443
470,523,1,991809926,996016237,992057489,996025599,992058957,996037678,991809926,996016237,992058219,996031610,991809926,996016237,992057489,996025599,992058219,996031610,991809926,996016237,992058219,996031610,992058957,996037678
471,524,1,991809926,996016237,992058957,996037678,992062740,996068819,991809926,996016237,992059898,996045425,991809926,996016237,992058957,996037678,992059898,996045425,991809926,996016237,992059898,996045425,992062740,996068819
472,525,1,991809926,996016237,992062740,996068819,993054823,1004234264,991809926,996016237,992063832,996077808,991809926,996016237,992062740,996068819,992063832,996077808,991809926,996016237,992063832,996077808,993054823,1004234264
473,526,1,992381028,996013193,993054823,1004234264,992074322,996164148,992381028,996013193,992094038,996326418,992381028,996013193,993054823,1004234264,992094038,996326418,992381028,996013193,992094038,996326418,992074322,996164148
474,527,1,992381028,996013193,992074322,996164148,992058472,996033693,992074322,996164148,992311921,996017585,992074322,996164148,992058472,996033693,992311921,996017585,992074322,996164148,992311921,996017585,992381028,996013193
475,529,1,992381028,996013193,992057927,996029206,992057249,996023625,992057927,996029206,992260177,996017087,992057927,996029206,992057249,996023625,992260177,996017087,992057927,996029206,992260177,996017087,992381028,996013193
476,533,1,992381028,996013193,992565690,996018400,992726389,996029510,992726389,996029510,992472825,996015781,992726389,996029510,992381028,996013193,992472825,996015781,992726389,996029510,992472825,996015781,992565690,996018400
477,539,1,992381281,996016285,992726456,996031197,992727568,996058966,992381281,996016285,992726600,996034773,992381281,996016285,992726456,996031197,992726600,996034773,992381281,996016285,992726600,996034773,992727568,996058966
478,540,1,992381281,996016285,992727568,996058966,992728321,996077785,992381281,996016285,992727683,996061828,992381281,996016285,992727568,996058966,992727683,996061828,992381281,996016285,992727683,996061828,992728321,996077785
479,541,1,992381281,996016285,992728321,996077785,993054823,1004234264,992381281,996016285,992737513,996307412,992381281,996016285,992728321,996077785,992737513,996307412,992381281,996016285,992737513,996307412,993054823,1004234264
480,544,1,992725662,996011356,992873147,996026767,992874195,996074083,992874195,996074083,992762152,996015169,992874195,996074083,992725662,996011356,992762152,996015169,992874195,996074083,992762152,996015169,992873147,996026767
481,545,1,992725662,996011356,992874195,996074083,993054823,1004234264,992725662,996011356,992875678,996141073,992725662,996011356,992874195,996074083,992875678,996141073,992725662,996011356,992875678,996141073,993054823,1004234264
482,546,1,993051365,996009619,993054823,1004234264,992874151,996072084,993051365,996009619,992894782,997004149,993051365,996009619,993054823,1004234264,992894782,997004149,993051365,996009619,992894782,997004149,992874151,996072084
483,547,1,993051365,996009619,992874151,996072084,992873136,996026245,993051365,996009619,992873580,996046302,993051365,996009619,992874151,996072084,992873580,996046302,993051365,996009619,992873580,996046302,992873136,996026245
484,550,1,990456387,1004321769,990708181,998209978,990785313,1004316816,990456387,1004321769,990785275,1004313763,990456387,1004321769,990708181,998209978,990785275,1004313763,990456387,1004321769,990785275,1004313763,990785313,1004316816
485,551,1,990456387,1004321769,990785313,1004316816,990785389,1004322832,990456387,1004321769,990785338,1004318728,990456387,1004321769,990785313,1004316816,990785338,1004318728,990456387,1004321769,990785338,1004318728,990785389,1004322832
486,552,1,990456387,1004321769,989997609,1004320287,989998005,1004316881,990456387,1004321769,989997848,1004318234,990456387,1004321769,989997609,1004320287,989997848,1004318234,990456387,1004321769,989997848,1004318234,989998005,1004316881
487,553,1,990456387,1004321769,989998005,1004316881,990708181,998209978,990708181,998209978,990370856,1004320857,990708181,998209978,990456387,1004321769,990370856,1004320857,990708181,998209978,990370856,1004320857,989998005,1004316881
488,554,1,989991114,1003935255,990008283,1003059154,990000026,1004034751,989991114,1003935255,990004343,1003524628,989991114,1003935255,990008283,1003059154,990004343,1003524628,989991114,1003935255,990004343,1003524628,990000026,1004034751
489,555,1,989991114,1003935255,990000026,1004034751,989997609,1004320287,990000026,1004034751,989996082,1004229758,990000026,1004034751,989997609,1004320287,989996082,1004229758,990000026,1004034751,989996082,1004229758,989991114,1003935255
490,556,1,989979679,1003257336,990008283,1003059154,989999057,1003529937,989979679,1003257336,990003772,1003289315,989979679,1003257336,990008283,1003059154,990003772,1003289315,989979679,1003257336,990003772,1003289315,989999057,1003529937
491,557,1,989979679,1003257336,989999057,1003529937,989991114,1003935255,989979679,1003257336,989996258,1003672794,989979679,1003257336,989999057,1003529937,989996258,1003672794,989979679,1003257336,989996258,1003672794,989991114,1003935255
492,558,1,989971918,1002797259,990708181,998209978,990049055,1002776668,989971918,1002797259,990096971,1002444687,989971918,1002797259,990708181,998209978,990096971,1002444687,989971918,1002797259,990096971,1002444687,990049055,1002776668
493,559,1,989971918,1002797259,990049055,1002776668,990022944,1002957572,989971918,1002797259,990033226,1002886337,989971918,1002797259,990049055,1002776668,990033226,1002886337,989971918,1002797259,990033226,1002886337,990022944,1002957572
494,560,1,989971918,1002797259,990022944,1002957572,990002625,1003098352,989971918,1002797259,990019168,1002983737,989971918,1002797259,990022944,1002957572,990019168,1002983737,989971918,1002797259,990019168,1002983737,990002625,1003098352
495,561,1,989971918,1002797259,990002625,1003098352,989979679,1003257336,989971918,1002797259,989997531,1003133648,989971918,1002797259,990002625,1003098352,989997531,1003133648,989971918,1002797259,989997531,1003133648,989979679,1003257336
496,562,1,989965680,1002427515,990708181,998209978,990046548,1002332273,989965680,1002427515,990091806,1002050294,989965680,1002427515,990708181,998209978,990091806,1002050294,989965680,1002427515,990091806,1002050294,990046548,1002332273
497,563,1,989965680,1002427515,990046548,1002332273,990011608,1002549970,989965680,1002427515,990041890,1002361295,989965680,1002427515,990046548,1002332273,990041890,1002361295,989965680,1002427515,990041890,1002361295,990011608,1002549970
498,564,1,989965680,1002427515,990011608,1002549970,989999334,1002626439,989999334,1002626439,989995258,1002506376,989999334,1002626439,989965680,1002427515,989995258,1002506376,989999334,1002626439,989995258,1002506376,990011608,1002549970
499,565,1,989965680,1002427515,989999334,1002626439,989971918,1002797259,989965680,1002427515,989996948,1002641310,989965680,1002427515,989999334,1002626439,989996948,1002641310,989965680,1002427515,989996948,1002641310,989971918,1002797259
500,566,1,990019735,1002120477,989944450,1001168925,989962399,1001099384,990019735,1002120477,989957656,1001117758,990019735,1002120477,989944450,1001168925,989957656,1001117758,990019735,1002120477,989957656,1001117758,989962399,1001099384
501,567,1,990019735,1002120477,989962399,1001099384,989981257,1001026322,990019735,1002120477,989967521,1001079539,990019735,1002120477,989962399,1001099384,989967521,1001079539,990019735,1002120477,989967521,1001079539,989981257,1001026322
502,568,1,990019735,1002120477,989981257,1001026322,989988079,1000999891,990019735,1002120477,989986857,1001004625,990019735,1002120477,989981257,1001026322,989986857,1001004625,990019735,1002120477,989986857,1001004625,989988079,1000999891
503,569,1,990019735,1002120477,989988079,1000999891,990708181,998209978,990019735,1002120477,989991219,1000987724,990019735,1002120477,989988079,1000999891,989991219,1000987724,990019735,1002120477,989991219,1000987724,990708181,998209978
504,570,1,990019735,1002120477,989965680,1002427515,989962210,1002221767,990019735,1002120477,989962700,1002250845,990019735,1002120477,989965680,1002427515,989962700,1002250845,990019735,1002120477,989962700,1002250845,989962210,1002221767
505,571,1,990019735,1002120477,989962210,1002221767,989956651,1001892252,990019735,1002120477,989958739,1002016029,990019735,1002120477,989962210,1002221767,989958739,1002016029,990019735,1002120477,989958739,1002016029,989956651,1001892252
